m1_source,m2_source,dL,likelihood,prior,posterior
2.052453131763086525e+00,1.207278407171957113e+00,7.670000000000000000e+02,3.095525993513221330e+00,1.000000000000000000e+00,3.095525993513221330e+00
1.751432320701984402e+00,1.399001082166672516e+00,7.670000000000000000e+02,2.253896318779829766e+00,1.000000000000000000e+00,2.253896318779829766e+00
1.827995667336868246e+00,1.344667825103609937e+00,7.670000000000000000e+02,2.454036518261936362e+00,1.000000000000000000e+00,2.454036518261936362e+00
1.682587990031876757e+00,1.453340005758566589e+00,7.670000000000000000e+02,2.080758981631662063e+00,1.000000000000000000e+00,2.080758981631662063e+00
1.992470719351968844e+00,1.240097712156975174e+00,7.670000000000000000e+02,2.917324429238469463e+00,1.000000000000000000e+00,2.917324429238469463e+00
1.704260377037116525e+00,1.435084583321996510e+00,7.670000000000000000e+02,2.134969300138519266e+00,1.000000000000000000e+00,2.134969300138519266e+00
1.591809212134456031e+00,1.534854302082211630e+00,7.670000000000000000e+02,1.862187276035192518e+00,1.000000000000000000e+00,1.862187276035192518e+00
1.625107086627221253e+00,1.503562889655601920e+00,7.670000000000000000e+02,1.941036802832430963e+00,1.000000000000000000e+00,1.941036802832430963e+00
1.770024704623010869e+00,1.383967734836110353e+00,7.670000000000000000e+02,2.302860388404746494e+00,1.000000000000000000e+00,2.302860388404746494e+00
2.083507419793032334e+00,1.190767776423733437e+00,7.670000000000000000e+02,3.190361262470982062e+00,1.000000000000000000e+00,3.190361262470982062e+00
1.856065258116414318e+00,1.323757249141877423e+00,7.670000000000000000e+02,2.531780807500000119e+00,1.000000000000000000e+00,2.531780807500000119e+00
1.902887423760239338e+00,1.293501617723623154e+00,7.670000000000000000e+02,2.661031864850660789e+00,1.000000000000000000e+00,2.661031864850660789e+00
1.677689928770266459e+00,1.458358970719862313e+00,7.670000000000000000e+02,2.068017831533181639e+00,1.000000000000000000e+00,2.068017831533181639e+00
2.201658052993604731e+00,1.133879662863267912e+00,7.670000000000000000e+02,3.562401024025428686e+00,1.000000000000000000e+00,3.562401024025428686e+00
1.904398097923545308e+00,1.292387715359308409e+00,7.670000000000000000e+02,2.665433487694973902e+00,1.000000000000000000e+00,2.665433487694973902e+00
1.976378694511607081e+00,1.250012391899444353e+00,7.670000000000000000e+02,2.869545000179039462e+00,1.000000000000000000e+00,2.869545000179039462e+00
1.575956835295561742e+00,1.549866190103948549e+00,7.670000000000000000e+02,1.825485552092235952e+00,1.000000000000000000e+00,1.825485552092235952e+00
1.706637477845637463e+00,1.435202443273009720e+00,7.670000000000000000e+02,2.139373941731147255e+00,1.000000000000000000e+00,2.139373941731147255e+00
2.135554875762472715e+00,1.165342960208782586e+00,7.670000000000000000e+02,3.350959603248252705e+00,1.000000000000000000e+00,3.350959603248252705e+00
1.588476923333541402e+00,1.538139154822503851e+00,7.670000000000000000e+02,1.854346157622605906e+00,1.000000000000000000e+00,1.854346157622605906e+00
1.624072556379224430e+00,1.505768684183141026e+00,7.670000000000000000e+02,1.937747137730422731e+00,1.000000000000000000e+00,1.937747137730422731e+00
2.263357527215722698e+00,1.107114127003055559e+00,7.670000000000000000e+02,3.764238454352952790e+00,1.000000000000000000e+00,3.764238454352952790e+00
1.795817653229536015e+00,1.365488590180503836e+00,7.670000000000000000e+02,2.370105070911282308e+00,1.000000000000000000e+00,2.370105070911282308e+00
1.637360591797595522e+00,1.493816751678091581e+00,7.670000000000000000e+02,1.969541811578913393e+00,1.000000000000000000e+00,1.969541811578913393e+00
1.643560642413190331e+00,1.487965056749301684e+00,7.670000000000000000e+02,1.984703257951786703e+00,1.000000000000000000e+00,1.984703257951786703e+00
1.898178151469324115e+00,1.297441987489720727e+00,7.670000000000000000e+02,2.646854200313484284e+00,1.000000000000000000e+00,2.646854200313484284e+00
1.564310666054104626e+00,1.562528622094575770e+00,7.670000000000000000e+02,1.797945537995091492e+00,1.000000000000000000e+00,1.797945537995091492e+00
