m1_source,m2_source,dL,likelihood,prior,posterior
1.554961786700997051e+00,1.431954005476494984e+00,9.240000000000000000e+02,1.861635978212650366e+00,1.000000000000000000e+00,1.861635978212650366e+00
1.611664969314236640e+00,1.381724144809128196e+00,9.240000000000000000e+02,2.000619510431127512e+00,1.000000000000000000e+00,2.000619510431127512e+00
1.779186135381585210e+00,1.257417248111507346e+00,9.240000000000000000e+02,2.438371682876378621e+00,1.000000000000000000e+00,2.438371682876378621e+00
1.734454078916321640e+00,1.288374821878251808e+00,9.240000000000000000e+02,2.316782714137411325e+00,1.000000000000000000e+00,2.316782714137411325e+00
1.696203814312914115e+00,1.316671452062522452e+00,9.240000000000000000e+02,2.215027020930680823e+00,1.000000000000000000e+00,2.215027020930680823e+00
2.032664348828086887e+00,1.114280088124715240e+00,9.240000000000000000e+02,3.181801858679245587e+00,1.000000000000000000e+00,3.181801858679245587e+00
1.689643882091956151e+00,1.321330724351062136e+00,9.240000000000000000e+02,2.198101540543258015e+00,1.000000000000000000e+00,2.198101540543258015e+00
1.681842535838334429e+00,1.326512801286205301e+00,9.240000000000000000e+02,2.178403991986474608e+00,1.000000000000000000e+00,2.178403991986474608e+00
1.549331121470461481e+00,1.436348233420901011e+00,9.240000000000000000e+02,1.848650143313472771e+00,1.000000000000000000e+00,1.848650143313472771e+00
1.539735683083068407e+00,1.445404130163373324e+00,9.240000000000000000e+02,1.825677254859834342e+00,1.000000000000000000e+00,1.825677254859834342e+00
1.919837593600077330e+00,1.173360162218965996e+00,9.240000000000000000e+02,2.837873431704009963e+00,1.000000000000000000e+00,2.837873431704009963e+00
1.716531336257656859e+00,1.300639605444296132e+00,9.240000000000000000e+02,2.269542026117759903e+00,1.000000000000000000e+00,2.269542026117759903e+00
1.667416791430546885e+00,1.337040792969042657e+00,9.240000000000000000e+02,2.141550202974694006e+00,1.000000000000000000e+00,2.141550202974694006e+00
1.746902305895408292e+00,1.279490897045168385e+00,9.240000000000000000e+02,2.350383965382228268e+00,1.000000000000000000e+00,2.350383965382228268e+00
1.575575518515746953e+00,1.412773575900573064e+00,9.240000000000000000e+02,1.911866843861513177e+00,1.000000000000000000e+00,1.911866843861513177e+00
1.626224198640775276e+00,1.370355034896654667e+00,9.240000000000000000e+02,2.036469359348332286e+00,1.000000000000000000e+00,2.036469359348332286e+00
2.179993487416626685e+00,1.047958251482777658e+00,9.240000000000000000e+02,3.659453999374672861e+00,1.000000000000000000e+00,3.659453999374672861e+00
1.721042748364251640e+00,1.297447995479242167e+00,9.240000000000000000e+02,2.281457142428414908e+00,1.000000000000000000e+00,2.281457142428414908e+00
1.646006063872322400e+00,1.353640848751699988e+00,9.240000000000000000e+02,2.086968815202853822e+00,1.000000000000000000e+00,2.086968815202853822e+00
1.698172655910258122e+00,1.313478334774470069e+00,9.240000000000000000e+02,2.221681307843651254e+00,1.000000000000000000e+00,2.221681307843651254e+00
1.594094913964407390e+00,1.396013295242133800e+00,9.240000000000000000e+02,1.957597920587335505e+00,1.000000000000000000e+00,1.957597920587335505e+00
1.866356266415122089e+00,1.203191304964655872e+00,9.240000000000000000e+02,2.682912023526184075e+00,1.000000000000000000e+00,2.682912023526184075e+00
1.497390065366263068e+00,1.484977035548362467e+00,9.240000000000000000e+02,1.727226544894167048e+00,1.000000000000000000e+00,1.727226544894167048e+00
1.751605099617955963e+00,1.276883728894814274e+00,9.240000000000000000e+02,2.362463268148218276e+00,1.000000000000000000e+00,2.362463268148218276e+00
1.875291680480271506e+00,1.198733480104080096e+00,9.240000000000000000e+02,2.707723163378640496e+00,1.000000000000000000e+00,2.707723163378640496e+00
1.819701757583962465e+00,1.232542682291815739e+00,9.240000000000000000e+02,2.549429354725182950e+00,1.000000000000000000e+00,2.549429354725182950e+00
1.602948868850400110e+00,1.389591174484000158e+00,9.240000000000000000e+02,1.978624138016122691e+00,1.000000000000000000e+00,1.978624138016122691e+00
1.517261710050811896e+00,1.466091524180172634e+00,9.240000000000000000e+02,1.773082661362205936e+00,1.000000000000000000e+00,1.773082661362205936e+00
1.666555952551758368e+00,1.337914630451074505e+00,9.240000000000000000e+02,2.139165610969643083e+00,1.000000000000000000e+00,2.139165610969643083e+00
2.237002130270506317e+00,1.025241497852590777e+00,9.240000000000000000e+02,3.852481209983400046e+00,1.000000000000000000e+00,3.852481209983400046e+00
1.626963653407945243e+00,1.368832099229680077e+00,9.240000000000000000e+02,2.039019235441716038e+00,1.000000000000000000e+00,2.039019235441716038e+00
1.886112104511836529e+00,1.191693338366440535e+00,9.240000000000000000e+02,2.739958776935788709e+00,1.000000000000000000e+00,2.739958776935788709e+00
1.544940755235198138e+00,1.440685604459189362e+00,9.240000000000000000e+02,1.837985679043191212e+00,1.000000000000000000e+00,1.837985679043191212e+00
1.551189023597139283e+00,1.435233832178976376e+00,9.240000000000000000e+02,1.852709269222250654e+00,1.000000000000000000e+00,1.852709269222250654e+00
2.099083290302569349e+00,1.082509405868159469e+00,9.240000000000000000e+02,3.393996960695297105e+00,1.000000000000000000e+00,3.393996960695297105e+00
2.198091363326412750e+00,1.040696164111359678e+00,9.240000000000000000e+02,3.720027540676538180e+00,1.000000000000000000e+00,3.720027540676538180e+00
1.526604417587692053e+00,1.457661018718062973e+00,9.240000000000000000e+02,1.794695139182441057e+00,1.000000000000000000e+00,1.794695139182441057e+00
1.586723816780063689e+00,1.402195563064345452e+00,9.240000000000000000e+02,1.939632997606623555e+00,1.000000000000000000e+00,1.939632997606623555e+00
1.613859989006861895e+00,1.379368756813246000e+00,9.240000000000000000e+02,2.006466656783794544e+00,1.000000000000000000e+00,2.006466656783794544e+00
1.773830534007280857e+00,1.261059901328899668e+00,9.240000000000000000e+02,2.423617895109645204e+00,1.000000000000000000e+00,2.423617895109645204e+00
1.965788916729067415e+00,1.147560952323742889e+00,9.240000000000000000e+02,2.976677353055560804e+00,1.000000000000000000e+00,2.976677353055560804e+00
1.492042686570123511e+00,1.490454415516379028e+00,9.240000000000000000e+02,1.714819979390399096e+00,1.000000000000000000e+00,1.714819979390399096e+00
1.819709589240489089e+00,1.232054728570631585e+00,9.240000000000000000e+02,2.549970260246067433e+00,1.000000000000000000e+00,2.549970260246067433e+00
2.005574703582944540e+00,1.127349106205097984e+00,9.240000000000000000e+02,3.098056203343418691e+00,1.000000000000000000e+00,3.098056203343418691e+00
1.525853160033846079e+00,1.457842521200562347e+00,9.240000000000000000e+02,1.793256341126366005e+00,1.000000000000000000e+00,1.793256341126366005e+00
1.998084807009963271e+00,1.131050165479075442e+00,9.240000000000000000e+02,3.075071535786864985e+00,1.000000000000000000e+00,3.075071535786864985e+00
1.518711333197057867e+00,1.465249197825606808e+00,9.240000000000000000e+02,1.776139394093018575e+00,1.000000000000000000e+00,1.776139394093018575e+00
2.234705210941852815e+00,1.025473302345462745e+00,9.240000000000000000e+02,3.845935528042787599e+00,1.000000000000000000e+00,3.845935528042787599e+00
1.493553674850628843e+00,1.488885878409377028e+00,9.240000000000000000e+02,1.718330315826008148e+00,1.000000000000000000e+00,1.718330315826008148e+00
1.603990174114905631e+00,1.387770986500620474e+00,9.240000000000000000e+02,1.981878775414370963e+00,1.000000000000000000e+00,1.981878775414370963e+00
1.538136503874288019e+00,1.446716628150304329e+00,9.240000000000000000e+02,1.821995669170739074e+00,1.000000000000000000e+00,1.821995669170739074e+00
2.048225804093657842e+00,1.107268554326587884e+00,9.240000000000000000e+02,3.229911838112228484e+00,1.000000000000000000e+00,3.229911838112228484e+00
1.719951261221466465e+00,1.298984000941451056e+00,9.240000000000000000e+02,2.277881226291055938e+00,1.000000000000000000e+00,2.277881226291055938e+00
1.538529149256715689e+00,1.445299958727571221e+00,9.240000000000000000e+02,1.823593415988056021e+00,1.000000000000000000e+00,1.823593415988056021e+00
