m1_source,m2_source,dL,likelihood,prior,posterior
1.984082934410816179e+00,1.879809646902227405e+00,4.570000000000000000e+02,2.341641653297844794e+00,1.000000000000000000e+00,2.341641653297844794e+00
2.267309132362842039e+00,1.654081267647561582e+00,4.570000000000000000e+02,3.056813498577447330e+00,1.000000000000000000e+00,3.056813498577447330e+00
2.197324124524951294e+00,1.702764765636940014e+00,4.570000000000000000e+02,2.871930206805370478e+00,1.000000000000000000e+00,2.871930206805370478e+00
2.212892393254473511e+00,1.691374669435961930e+00,4.570000000000000000e+02,2.912784966024951849e+00,1.000000000000000000e+00,2.912784966024951849e+00
2.227954752467752986e+00,1.680209733272915784e+00,4.570000000000000000e+02,2.952877170340135748e+00,1.000000000000000000e+00,2.952877170340135748e+00
2.928300839750781925e+00,1.313780190259485892e+00,4.570000000000000000e+02,5.101103500417434766e+00,1.000000000000000000e+00,5.101103500417434766e+00
2.099405371785684871e+00,1.779383610589852394e+00,4.570000000000000000e+02,2.621273305502481055e+00,1.000000000000000000e+00,2.621273305502481055e+00
2.173362723197408197e+00,1.720341165634718950e+00,4.570000000000000000e+02,2.809887515394808855e+00,1.000000000000000000e+00,2.809887515394808855e+00
1.961033098303833766e+00,1.900958390656339647e+00,4.570000000000000000e+02,2.288008266412250080e+00,1.000000000000000000e+00,2.288008266412250080e+00
2.048559150126531669e+00,1.820988032700352699e+00,4.570000000000000000e+02,2.496753606725471197e+00,1.000000000000000000e+00,2.496753606725471197e+00
2.576582275049593918e+00,1.470287605760987715e+00,4.570000000000000000e+02,3.948608637479915640e+00,1.000000000000000000e+00,3.948608637479915640e+00
1.940333511771000996e+00,1.922565309868500716e+00,4.570000000000000000e+02,2.239138430570533522e+00,1.000000000000000000e+00,2.239138430570533522e+00
2.491164068948273691e+00,1.516002629845651928e+00,4.570000000000000000e+02,3.690717234634131483e+00,1.000000000000000000e+00,3.690717234634131483e+00
2.002089068319328646e+00,1.864102144603703826e+00,4.570000000000000000e+02,2.383699987996733771e+00,1.000000000000000000e+00,2.383699987996733771e+00
2.934846134588561473e+00,1.310769697562161884e+00,4.570000000000000000e+02,5.124975286608641767e+00,1.000000000000000000e+00,5.124975286608641767e+00
2.693393916277935229e+00,1.414051050072083315e+00,4.570000000000000000e+02,4.313751489048602394e+00,1.000000000000000000e+00,4.313751489048602394e+00
2.274068363471240417e+00,1.648059922974263403e+00,4.570000000000000000e+02,3.076418985075106693e+00,1.000000000000000000e+00,3.076418985075106693e+00
2.715424055549035209e+00,1.402461126632325916e+00,4.570000000000000000e+02,4.387054934714680776e+00,1.000000000000000000e+00,4.387054934714680776e+00
2.588224109989908595e+00,1.465124127112659380e+00,4.570000000000000000e+02,3.983279316008635718e+00,1.000000000000000000e+00,3.983279316008635718e+00
2.147784948331807442e+00,1.739926542105414198e+00,4.570000000000000000e+02,2.744146986418998679e+00,1.000000000000000000e+00,2.744146986418998679e+00
1.956786716839837625e+00,1.905287650815087108e+00,4.570000000000000000e+02,2.277973581758411026e+00,1.000000000000000000e+00,2.277973581758411026e+00
2.520526014715771979e+00,1.500295530810542566e+00,4.570000000000000000e+02,3.777848417108776058e+00,1.000000000000000000e+00,3.777848417108776058e+00
2.084783221808781839e+00,1.790155250344030335e+00,4.570000000000000000e+02,2.585852858109445762e+00,1.000000000000000000e+00,2.585852858109445762e+00
2.068811053530727140e+00,1.804708092620854076e+00,4.570000000000000000e+02,2.545576312459741253e+00,1.000000000000000000e+00,2.545576312459741253e+00
2.102407064259003810e+00,1.776045694145974352e+00,4.570000000000000000e+02,2.629436880794936204e+00,1.000000000000000000e+00,2.629436880794936204e+00
2.310335780269084704e+00,1.624604101170960435e+00,4.570000000000000000e+02,3.174565110494927733e+00,1.000000000000000000e+00,3.174565110494927733e+00
2.207761996975468488e+00,1.695694798234004264e+00,4.570000000000000000e+02,2.898774400682877950e+00,1.000000000000000000e+00,2.898774400682877950e+00
2.150577786597522856e+00,1.738017287893770080e+00,4.570000000000000000e+02,2.751080553670781637e+00,1.000000000000000000e+00,2.751080553670781637e+00
2.140998491415288196e+00,1.745485064180777757e+00,4.570000000000000000e+02,2.726619840064935296e+00,1.000000000000000000e+00,2.726619840064935296e+00
2.041652751971100521e+00,1.827984961719737678e+00,4.570000000000000000e+02,2.479277391277675768e+00,1.000000000000000000e+00,2.479277391277675768e+00
2.442196925779485106e+00,1.543122719004038856e+00,4.570000000000000000e+02,3.547687069771642943e+00,1.000000000000000000e+00,3.547687069771642943e+00
2.449085665252159316e+00,1.538450909246057208e+00,4.570000000000000000e+02,3.568587230400394716e+00,1.000000000000000000e+00,3.568587230400394716e+00
2.029601529763053414e+00,1.839155211544413637e+00,4.570000000000000000e+02,2.449730726616142107e+00,1.000000000000000000e+00,2.449730726616142107e+00
2.176280612051570973e+00,1.717897107716199967e+00,4.570000000000000000e+02,2.817641366820290649e+00,1.000000000000000000e+00,2.817641366820290649e+00
2.644205282355050812e+00,1.436061669049003120e+00,4.570000000000000000e+02,4.159557165482970831e+00,1.000000000000000000e+00,4.159557165482970831e+00
2.018294445958338290e+00,1.848549465185840290e+00,4.570000000000000000e+02,2.422986629848234319e+00,1.000000000000000000e+00,2.422986629848234319e+00
1.980725309930496891e+00,1.882035070559915590e+00,4.570000000000000000e+02,2.334301117710685602e+00,1.000000000000000000e+00,2.334301117710685602e+00
2.323259056039492343e+00,1.614065607127755930e+00,4.570000000000000000e+02,3.212360148034073326e+00,1.000000000000000000e+00,3.212360148034073326e+00
2.356895608132373532e+00,1.594772999197287655e+00,4.570000000000000000e+02,3.303796318575316526e+00,1.000000000000000000e+00,3.303796318575316526e+00
2.105279377652452322e+00,1.772976455265654172e+00,4.570000000000000000e+02,2.637176158025071881e+00,1.000000000000000000e+00,2.637176158025071881e+00
2.022604485945342034e+00,1.843954642952083667e+00,4.570000000000000000e+02,2.433829457684335118e+00,1.000000000000000000e+00,2.433829457684335118e+00
2.165788088621548368e+00,1.725921552744122511e+00,4.570000000000000000e+02,2.790472841026846229e+00,1.000000000000000000e+00,2.790472841026846229e+00
2.209547661983496614e+00,1.692372237238716881e+00,4.570000000000000000e+02,2.905245641778329002e+00,1.000000000000000000e+00,2.905245641778329002e+00
2.708690802071875403e+00,1.406443660610576130e+00,4.570000000000000000e+02,4.363817789290983740e+00,1.000000000000000000e+00,4.363817789290983740e+00
2.008416277334682754e+00,1.857552745092321045e+00,4.570000000000000000e+02,2.399287032670757824e+00,1.000000000000000000e+00,2.399287032670757824e+00
2.035722741228093380e+00,1.832896477774843325e+00,4.570000000000000000e+02,2.465099845676494095e+00,1.000000000000000000e+00,2.465099845676494095e+00
1.985346377645862193e+00,1.879282375731716748e+00,4.570000000000000000e+02,2.344213348346790848e+00,1.000000000000000000e+00,2.344213348346790848e+00
2.746715695779718747e+00,1.388806360086441982e+00,4.570000000000000000e+02,4.488076420001108069e+00,1.000000000000000000e+00,4.488076420001108069e+00
2.080969386465208792e+00,1.794694763133925841e+00,4.570000000000000000e+02,2.575412727311797489e+00,1.000000000000000000e+00,2.575412727311797489e+00
2.579939784405135050e+00,1.467986345210460009e+00,4.570000000000000000e+02,3.959740300860163487e+00,1.000000000000000000e+00,3.959740300860163487e+00
2.020125811332954768e+00,1.846398934789806878e+00,4.570000000000000000e+02,2.427720128003539202e+00,1.000000000000000000e+00,2.427720128003539202e+00
2.055218719217998924e+00,1.815574065305762597e+00,4.570000000000000000e+02,2.512770749818285854e+00,1.000000000000000000e+00,2.512770749818285854e+00
2.278624522465354296e+00,1.644795923700384188e+00,4.570000000000000000e+02,3.088926903763921317e+00,1.000000000000000000e+00,3.088926903763921317e+00
2.015578284776031293e+00,1.850722706745178137e+00,4.570000000000000000e+02,2.416650570192077296e+00,1.000000000000000000e+00,2.416650570192077296e+00
1.968061462328301703e+00,1.894242452409882649e+00,4.570000000000000000e+02,2.304422302599911099e+00,1.000000000000000000e+00,2.304422302599911099e+00
2.708463251727601051e+00,1.405206045481298016e+00,4.570000000000000000e+02,4.365298998602063385e+00,1.000000000000000000e+00,4.365298998602063385e+00
2.031097532463572275e+00,1.837131594426151260e+00,4.570000000000000000e+02,2.453812465988885361e+00,1.000000000000000000e+00,2.453812465988885361e+00
2.007608632580989205e+00,1.858187822352021845e+00,4.570000000000000000e+02,2.397423219107031045e+00,1.000000000000000000e+00,2.397423219107031045e+00
2.298667634947836103e+00,1.631776339091439043e+00,4.570000000000000000e+02,3.143102879835023344e+00,1.000000000000000000e+00,3.143102879835023344e+00
2.221052457628521104e+00,1.684674565357558773e+00,4.570000000000000000e+02,2.935033808650841181e+00,1.000000000000000000e+00,2.935033808650841181e+00
2.041008663781717747e+00,1.827792789576444976e+00,4.570000000000000000e+02,2.478231655725527283e+00,1.000000000000000000e+00,2.478231655725527283e+00
2.136045356336699008e+00,1.749591009879072567e+00,4.570000000000000000e+02,2.713845791652798489e+00,1.000000000000000000e+00,2.713845791652798489e+00
2.297348785713166475e+00,1.633199871905897105e+00,4.570000000000000000e+02,3.138952489507234045e+00,1.000000000000000000e+00,3.138952489507234045e+00
2.182065141013044496e+00,1.713456541449242643e+00,4.570000000000000000e+02,2.832722713462400677e+00,1.000000000000000000e+00,2.832722713462400677e+00
2.950208346830978989e+00,1.305668311952012051e+00,4.570000000000000000e+02,5.177163140617630610e+00,1.000000000000000000e+00,5.177163140617630610e+00
2.473838265750951670e+00,1.524829160517605198e+00,4.570000000000000000e+02,3.640576554678133903e+00,1.000000000000000000e+00,3.640576554678133903e+00
2.047640235531865915e+00,1.822255397061550486e+00,4.570000000000000000e+02,2.494189347418632963e+00,1.000000000000000000e+00,2.494189347418632963e+00
2.097997104338930718e+00,1.779828406684467845e+00,4.570000000000000000e+02,2.618289176920009176e+00,1.000000000000000000e+00,2.618289176920009176e+00
2.099999646508855289e+00,1.778176798035381534e+00,4.570000000000000000e+02,2.623296981945757000e+00,1.000000000000000000e+00,2.623296981945757000e+00
2.030013880794274694e+00,1.837561431931473477e+00,4.570000000000000000e+02,2.451552771710475032e+00,1.000000000000000000e+00,2.451552771710475032e+00
2.418587348326706188e+00,1.557117090449993579e+00,4.570000000000000000e+02,3.479177152780712934e+00,1.000000000000000000e+00,3.479177152780712934e+00
2.245933715714323764e+00,1.667607015747117449e+00,4.570000000000000000e+02,3.000636945170882974e+00,1.000000000000000000e+00,3.000636945170882974e+00
2.065888772048808608e+00,1.807259460238571203e+00,4.570000000000000000e+02,2.538342545225876989e+00,1.000000000000000000e+00,2.538342545225876989e+00
2.069635866415742598e+00,1.802250172143778473e+00,4.570000000000000000e+02,2.548865897262769131e+00,1.000000000000000000e+00,2.548865897262769131e+00
2.019564994807184988e+00,1.847221904181609364e+00,4.570000000000000000e+02,2.426160758701930487e+00,1.000000000000000000e+00,2.426160758701930487e+00
2.130303596610451766e+00,1.753625332951773252e+00,4.570000000000000000e+02,2.699667443919302912e+00,1.000000000000000000e+00,2.699667443919302912e+00
2.006658704254254744e+00,1.858965584045208619e+00,4.570000000000000000e+02,2.395212431833594113e+00,1.000000000000000000e+00,2.395212431833594113e+00
2.477774022657547537e+00,1.522950446215258546e+00,4.570000000000000000e+02,3.651763459044727433e+00,1.000000000000000000e+00,3.651763459044727433e+00
2.155083230353779911e+00,1.734413094367321495e+00,4.570000000000000000e+02,2.762719629090363505e+00,1.000000000000000000e+00,2.762719629090363505e+00
2.329356857563380956e+00,1.612197092371951745e+00,4.570000000000000000e+02,3.227104682634557964e+00,1.000000000000000000e+00,3.227104682634557964e+00
2.133112433800977037e+00,1.751521151542537513e+00,4.570000000000000000e+02,2.706699398529742062e+00,1.000000000000000000e+00,2.706699398529742062e+00
1.935734817419449527e+00,1.926597437857837880e+00,4.570000000000000000e+02,2.228843347289276355e+00,1.000000000000000000e+00,2.228843347289276355e+00
1.998712078566279082e+00,1.865905017114995124e+00,4.570000000000000000e+02,2.376500480615781452e+00,1.000000000000000000e+00,2.376500480615781452e+00
2.223247932275083549e+00,1.684496605794100432e+00,4.570000000000000000e+02,2.939586232576008928e+00,1.000000000000000000e+00,2.939586232576008928e+00
2.340200876916665340e+00,1.604590960329407290e+00,4.570000000000000000e+02,3.257921429233786803e+00,1.000000000000000000e+00,3.257921429233786803e+00
2.737450964893223038e+00,1.394007399635238453e+00,4.570000000000000000e+02,4.456013691646243835e+00,1.000000000000000000e+00,4.456013691646243835e+00
2.820544452036316319e+00,1.357453523680830720e+00,4.570000000000000000e+02,4.731782694808764234e+00,1.000000000000000000e+00,4.731782694808764234e+00
1.993431344378452597e+00,1.871201164361959712e+00,4.570000000000000000e+02,2.363693435032253820e+00,1.000000000000000000e+00,2.363693435032253820e+00
2.023606421435576230e+00,1.845097295699845485e+00,4.570000000000000000e+02,2.434882448671766397e+00,1.000000000000000000e+00,2.434882448671766397e+00
2.257209373072203817e+00,1.660553593256921534e+00,4.570000000000000000e+02,3.030096615373488511e+00,1.000000000000000000e+00,3.030096615373488511e+00
2.023303494590061646e+00,1.843184305385370259e+00,4.570000000000000000e+02,2.435608689740058175e+00,1.000000000000000000e+00,2.435608689740058175e+00
2.160243242868655322e+00,1.730227868980213302e+00,4.570000000000000000e+02,2.776145184185617509e+00,1.000000000000000000e+00,2.776145184185617509e+00
2.030490404788609204e+00,1.837823740862170263e+00,4.570000000000000000e+02,2.452242138303213359e+00,1.000000000000000000e+00,2.452242138303213359e+00
2.119497894664981175e+00,1.763103490111045391e+00,4.570000000000000000e+02,2.671677686222191372e+00,1.000000000000000000e+00,2.671677686222191372e+00
2.206309837360352244e+00,1.696510925751476551e+00,4.570000000000000000e+02,2.895175045421062521e+00,1.000000000000000000e+00,2.895175045421062521e+00
1.992248554145499284e+00,1.872460414826097486e+00,4.570000000000000000e+02,2.360786431125362128e+00,1.000000000000000000e+00,2.360786431125362128e+00
2.250306636686379758e+00,1.665673169675029985e+00,4.570000000000000000e+02,3.011290097490774809e+00,1.000000000000000000e+00,3.011290097490774809e+00
2.109192221961466718e+00,1.770711061937726427e+00,4.570000000000000000e+02,2.646294567807680131e+00,1.000000000000000000e+00,2.646294567807680131e+00
2.004247778297785665e+00,1.861808030245475143e+00,4.570000000000000000e+02,2.389046811599738085e+00,1.000000000000000000e+00,2.389046811599738085e+00
2.419052809939123527e+00,1.556249272994926214e+00,4.570000000000000000e+02,3.481208374329370692e+00,1.000000000000000000e+00,3.481208374329370692e+00
2.105491291519234753e+00,1.773035543932028890e+00,4.570000000000000000e+02,2.637531919792877488e+00,1.000000000000000000e+00,2.637531919792877488e+00
2.250119906786109514e+00,1.665048186386463236e+00,4.570000000000000000e+02,3.011493466400881225e+00,1.000000000000000000e+00,3.011493466400881225e+00
2.081943628744457708e+00,1.793647721725518451e+00,4.570000000000000000e+02,2.577993738693978631e+00,1.000000000000000000e+00,2.577993738693978631e+00
2.392040636782871488e+00,1.572591718303167019e+00,4.570000000000000000e+02,3.403666249867954186e+00,1.000000000000000000e+00,3.403666249867954186e+00
2.277463641367275748e+00,1.646503813755437307e+00,4.570000000000000000e+02,3.084888475565554344e+00,1.000000000000000000e+00,3.084888475565554344e+00
2.391426517161991061e+00,1.573671265889028392e+00,4.570000000000000000e+02,3.401122137980518989e+00,1.000000000000000000e+00,3.401122137980518989e+00
2.449620916946118054e+00,1.538990743431752684e+00,4.570000000000000000e+02,3.569120253164641099e+00,1.000000000000000000e+00,3.569120253164641099e+00
1.968536505675204440e+00,1.894690104667630770e+00,4.570000000000000000e+02,2.304984380684367729e+00,1.000000000000000000e+00,2.304984380684367729e+00
2.557598326133527777e+00,1.479826018508178853e+00,4.570000000000000000e+02,3.890986811750021257e+00,1.000000000000000000e+00,3.890986811750021257e+00
2.307303944314384125e+00,1.625705444244221365e+00,4.570000000000000000e+02,3.167135268076888721e+00,1.000000000000000000e+00,3.167135268076888721e+00
2.334841697498126756e+00,1.608722205290936014e+00,4.570000000000000000e+02,3.242272849942409607e+00,1.000000000000000000e+00,3.242272849942409607e+00
2.012314093287897787e+00,1.853467901012486596e+00,4.570000000000000000e+02,2.408965091209223974e+00,1.000000000000000000e+00,2.408965091209223974e+00
2.325752977037891966e+00,1.614195948982262596e+00,4.570000000000000000e+02,3.217461703525748007e+00,1.000000000000000000e+00,3.217461703525748007e+00
2.185019275635700087e+00,1.713021489092720451e+00,4.570000000000000000e+02,2.838892649034953308e+00,1.000000000000000000e+00,2.838892649034953308e+00
2.010678747461387861e+00,1.855968713741464216e+00,4.570000000000000000e+02,2.404386536353964932e+00,1.000000000000000000e+00,2.404386536353964932e+00
2.225828818032783651e+00,1.681522176229067300e+00,4.570000000000000000e+02,2.947429262002814188e+00,1.000000000000000000e+00,2.947429262002814188e+00
1.991067554925674221e+00,1.873089327458274056e+00,4.570000000000000000e+02,2.358284790519102447e+00,1.000000000000000000e+00,2.358284790519102447e+00
2.214761372731044897e+00,1.689763134488639462e+00,4.570000000000000000e+02,2.917936581629638315e+00,1.000000000000000000e+00,2.917936581629638315e+00
1.985901858542527654e+00,1.878131637343595672e+00,4.570000000000000000e+02,2.345921386798744290e+00,1.000000000000000000e+00,2.345921386798744290e+00
2.034503395514422941e+00,1.834256559130726938e+00,4.570000000000000000e+02,2.461954911409523827e+00,1.000000000000000000e+00,2.461954911409523827e+00
2.038584108371628734e+00,1.830784519974416602e+00,4.570000000000000000e+02,2.471756986584542126e+00,1.000000000000000000e+00,2.471756986584542126e+00
2.108194061708487332e+00,1.772532410072592546e+00,4.570000000000000000e+02,2.643022837154649363e+00,1.000000000000000000e+00,2.643022837154649363e+00
2.351949304851022493e+00,1.597859688810720380e+00,4.570000000000000000e+02,3.289964211778708680e+00,1.000000000000000000e+00,3.289964211778708680e+00
2.263106213945631495e+00,1.654514526315702172e+00,4.570000000000000000e+02,3.047818067688127908e+00,1.000000000000000000e+00,3.047818067688127908e+00
1.968419550847869459e+00,1.894795411671999164e+00,4.570000000000000000e+02,2.304714414843437531e+00,1.000000000000000000e+00,2.304714414843437531e+00
2.181510053130003790e+00,1.715480950126766269e+00,4.570000000000000000e+02,2.829921879978014587e+00,1.000000000000000000e+00,2.829921879978014587e+00
2.180078919323597209e+00,1.715273136492736050e+00,4.570000000000000000e+02,2.827290754023866981e+00,1.000000000000000000e+00,2.827290754023866981e+00
2.155360631078294453e+00,1.734323862048168907e+00,4.570000000000000000e+02,2.763329540606897172e+00,1.000000000000000000e+00,2.763329540606897172e+00
2.127273054198072444e+00,1.756640615110529824e+00,4.570000000000000000e+02,2.691514329346791801e+00,1.000000000000000000e+00,2.691514329346791801e+00
2.090243615869755267e+00,1.786285081636940220e+00,4.570000000000000000e+02,2.598925353748098743e+00,1.000000000000000000e+00,2.598925353748098743e+00
2.182827177442989264e+00,1.713328061933211632e+00,4.570000000000000000e+02,2.834327476860347694e+00,1.000000000000000000e+00,2.834327476860347694e+00
