m1_source,m2_source,dL,likelihood,prior,posterior
1.657295983461067657e+00,1.565042554436437028e+00,7.940000000000000000e+02,1.959199456136420103e+00,1.000000000000000000e+00,1.959199456136420103e+00
1.888419404677667446e+00,1.378889811864036252e+00,7.940000000000000000e+02,2.544826309880838355e+00,1.000000000000000000e+00,2.544826309880838355e+00
1.672284985353212683e+00,1.550902330599876588e+00,7.940000000000000000e+02,1.994990567040872964e+00,1.000000000000000000e+00,1.994990567040872964e+00
2.091550443138613158e+00,1.255467783975722229e+00,7.940000000000000000e+02,3.121073183236048987e+00,1.000000000000000000e+00,3.121073183236048987e+00
1.626464161525674079e+00,1.594006765635394229e+00,7.940000000000000000e+02,1.887261488867956194e+00,1.000000000000000000e+00,1.887261488867956194e+00
1.821661166683186339e+00,1.428669431344777419e+00,7.940000000000000000e+02,2.366361529486328941e+00,1.000000000000000000e+00,2.366361529486328941e+00
2.044278522855283775e+00,1.281148819483227674e+00,7.940000000000000000e+02,2.982399628535181257e+00,1.000000000000000000e+00,2.982399628535181257e+00
1.644148288364000621e+00,1.576278743294771800e+00,7.940000000000000000e+02,1.928946843538757561e+00,1.000000000000000000e+00,1.928946843538757561e+00
1.628511910493862125e+00,1.592317828767041643e+00,7.940000000000000000e+02,1.891833945158383434e+00,1.000000000000000000e+00,1.891833945158383434e+00
2.402662993662159074e+00,1.110493007329276471e+00,7.940000000000000000e+02,4.119077783783122726e+00,1.000000000000000000e+00,4.119077783783122726e+00
1.804201684761420399e+00,1.441013499082099303e+00,7.940000000000000000e+02,2.321918586440355980e+00,1.000000000000000000e+00,2.321918586440355980e+00
1.859617126436663215e+00,1.400000387848100658e+00,7.940000000000000000e+02,2.466887742520867732e+00,1.000000000000000000e+00,2.466887742520867732e+00
1.974797209266504483e+00,1.323773450083396641e+00,7.940000000000000000e+02,2.781688308390977582e+00,1.000000000000000000e+00,2.781688308390977582e+00
1.701562157198509784e+00,1.524146527495310099e+00,7.940000000000000000e+02,2.065836477508876889e+00,1.000000000000000000e+00,2.065836477508876889e+00
