Mmax
2.285322661110043896e+00
2.194889877555286528e+00
2.086292231775722428e+00
2.162481728142665816e+00
2.082114080147349000e+00
2.256287355346375811e+00
2.329002139630660828e+00
2.060342748292838255e+00
2.173438589707514801e+00
2.078481864150574232e+00
1.982180142089091435e+00
2.553971830631820872e+00
2.304689902492867759e+00
2.132183376803834296e+00
2.195647078144215225e+00
2.180448231957894389e+00
2.051334969221789706e+00
2.168851133615440574e+00
2.248494169138879784e+00
2.230460678218084247e+00
2.493787468970454668e+00
2.490607995254746410e+00
2.289892701210693104e+00
2.876332786020868060e+00
2.271758583184301905e+00
2.011875820818189720e+00
2.933990772195768315e+00
2.240009873897268022e+00
2.087297974154560087e+00
2.307742573726088153e+00
2.691785057775206269e+00
2.500894224645928254e+00
2.055095684111801546e+00
1.956930045713178634e+00
2.281801047147014039e+00
2.231847787671471295e+00
2.183302307845031542e+00
2.283942281276314823e+00
2.432720101502674481e+00
2.383451603445611244e+00
2.101866652897100618e+00
2.238951185000847222e+00
2.213909126124404381e+00
2.156354112814490964e+00
2.135368242183804277e+00
2.471945687877845188e+00
1.998688171830178772e+00
2.493214373287051533e+00
2.440283657571543863e+00
2.407745903118650332e+00
2.181808192683646119e+00
2.187759914985000886e+00
2.165121270318083546e+00
2.341402697778177000e+00
2.184473164359539865e+00
2.548851434053001519e+00
2.429395662711943960e+00
2.223251650572100058e+00
2.252856950701179528e+00
2.032078743837957280e+00
2.107026411110979325e+00
2.549189918959406498e+00
2.346525622979290127e+00
2.665575722617025800e+00
2.002179324014778050e+00
2.483617237706403191e+00
2.150152286284537695e+00
2.256622212885551537e+00
2.148492945413349009e+00
2.135368242183804277e+00
2.081856294486405190e+00
2.284517136980526164e+00
2.251543118797247445e+00
2.315430277536202119e+00
2.770587861588181600e+00
2.050197960033142142e+00
2.327383808448507896e+00
2.363463029880664923e+00
2.155267695119329918e+00
2.238070807889231517e+00
2.159175859787824781e+00
2.044156957816493314e+00
2.093792880224678576e+00
2.046257084263442660e+00
2.270246932921796468e+00
2.329088368475181525e+00
2.443696259634517087e+00
2.233834463201223475e+00
2.129727949593157810e+00
2.125639890384779296e+00
2.175259609237326863e+00
2.127854484535521618e+00
2.503596972508927099e+00
2.118815230893039026e+00
2.203925819704360300e+00
2.110587617336970201e+00
2.295206219957265592e+00
2.188921788428743742e+00
2.429395662711943960e+00
2.330824572854782950e+00
2.253474188822683466e+00
2.277428399723312680e+00
2.548241871317786789e+00
2.181799408636763804e+00
2.033206515393206626e+00
2.232672323425247018e+00
2.074036413146120417e+00
2.864318700016859953e+00
2.066430112610225578e+00
2.125801809474035853e+00
2.134122210330442471e+00
2.172376698335175771e+00
2.101096197460249559e+00
2.229567435460243718e+00
2.298613513007158549e+00
2.759360498437222642e+00
2.231070311996258493e+00
2.238788723532167957e+00
2.315476176322359247e+00
2.216252740267629751e+00
2.146720768894104570e+00
2.089845972338499003e+00
2.358239207760940648e+00
2.076317985458421056e+00
2.145577883614627535e+00
2.308575312424141490e+00
2.408469425196531066e+00
2.100235677663663925e+00
2.199205279622134412e+00
2.181271042610576139e+00
2.330419993828114933e+00
2.254084156282996076e+00
2.357014579006121657e+00
2.442389612751541428e+00
2.236614119982399451e+00
2.058682720279268796e+00
2.146443750201210143e+00
2.243038173851609418e+00
2.532672686591264544e+00
2.189522483015215570e+00
2.323095456457007657e+00
2.229345933534502056e+00
2.038987496999165039e+00
2.061114152527991905e+00
2.195429081698576645e+00
2.071098404308392205e+00
2.321958772868078835e+00
2.365545881524323324e+00
2.191775475988898769e+00
2.816584754543278724e+00
2.437733908454803977e+00
2.173451978589646671e+00
2.126790644727094559e+00
2.092671478189188417e+00
2.363662053263032359e+00
2.421410589781765044e+00
2.353809370028612236e+00
2.087775943953458224e+00
2.834686100861997016e+00
2.186780154435958856e+00
2.521914070849363920e+00
2.038168638241665054e+00
2.711242962164404524e+00
2.222386351269165061e+00
2.315162401179408747e+00
2.058766345545953946e+00
2.065113686373652335e+00
2.028915313860959024e+00
2.289321151839415869e+00
2.478895644252842700e+00
2.044434014522863663e+00
2.875559808562736297e+00
2.010995141063042890e+00
2.031535858730595834e+00
2.355458521673095440e+00
2.031956188409053787e+00
2.168840082133379088e+00
2.539810907175462873e+00
2.331990651663421232e+00
2.475514052854030922e+00
2.399960594987056162e+00
2.257052401247660711e+00
2.371374030634113339e+00
2.450349672610579788e+00
2.007131987975507847e+00
2.264816432748997244e+00
2.326998439524012419e+00
2.398604066636172760e+00
2.179611530235314731e+00
2.301923236268980766e+00
2.477821310536600485e+00
2.296504384154372858e+00
2.355983711947557513e+00
2.027080751152273486e+00
2.125359645183486190e+00
2.010624344335700364e+00
2.009587567353279702e+00
2.812940065194748485e+00
2.516196902773454980e+00
2.517568339498367003e+00
2.203892100179705160e+00
2.223351459198990465e+00
2.348711137238645108e+00
2.338130174762897084e+00
2.335652119664119120e+00
2.184067199999961240e+00
2.141696452653653715e+00
2.045205962717869141e+00
2.545065965701688526e+00
2.284033811734609731e+00
2.246074216496637632e+00
2.104842246290824725e+00
2.269922401499972153e+00
2.148987077667719348e+00
2.395376574315644991e+00
2.129192546995914093e+00
2.198400071183267634e+00
2.277428399723312680e+00
2.020063157385790564e+00
2.184625773015820727e+00
2.182750053144248525e+00
2.355016602325993524e+00
2.196801209541960009e+00
2.103047850391325913e+00
2.098941784736232830e+00
2.638129559502800703e+00
2.242914282335541021e+00
2.640286941548152466e+00
2.207306271879379889e+00
2.110043099286886825e+00
2.316071847427549013e+00
2.103549395714140235e+00
2.132138641071730678e+00
2.022196087688100885e+00
1.989424645512397172e+00
2.301923236268980766e+00
2.165155986974402591e+00
2.185478059159113418e+00
2.313069509164017212e+00
2.642055816402141488e+00
2.403614930654224047e+00
2.314836639391666839e+00
2.186889645096200319e+00
2.593122241141539330e+00
2.130745019673021101e+00
2.174211554220345732e+00
1.963044915616360298e+00
2.542047762149810097e+00
2.309988022779882577e+00
2.046269280111308042e+00
2.081513014019418240e+00
2.137875860739991030e+00
2.339556417410491473e+00
2.022112432874527688e+00
2.673918427398172870e+00
2.182839307669972140e+00
2.046434582855825912e+00
2.427125642947971507e+00
2.425611538051667182e+00
2.323402481757153470e+00
2.259459024671044425e+00
2.316161392044184808e+00
2.140422586838817587e+00
2.074719621842123995e+00
2.053714993523214183e+00
2.253380718700196628e+00
2.042600304469212258e+00
2.024017737190994204e+00
2.198960588956357487e+00
2.233129534176294229e+00
2.279848968646468244e+00
2.268432816699903931e+00
2.044709946016045166e+00
2.628116427907409847e+00
2.397639276224865057e+00
2.313369216711806509e+00
2.089701415579394705e+00
2.202986645361863172e+00
2.478740930986472080e+00
2.756230806861069471e+00
2.103780343014261422e+00
2.063129540343102697e+00
2.114714167285872026e+00
2.387851225089952845e+00
2.284787366041416856e+00
2.652897547515926657e+00
2.213060130860178276e+00
2.221863831410347156e+00
2.359127522341120997e+00
2.246249038250662355e+00
2.357482793736390470e+00
2.184526247199116256e+00
2.089298703731113260e+00
2.124516529525037445e+00
2.020435999704353502e+00
2.084319333696459164e+00
1.988730657006790414e+00
2.114079156540205062e+00
2.199205279622134412e+00
2.300571340900316564e+00
2.150762510302708375e+00
2.417217455549002025e+00
2.219547696239625889e+00
2.080205925061257233e+00
2.137300119971803802e+00
2.106462745227445588e+00
2.310207302309201793e+00
2.605814244188153328e+00
2.404359285932819557e+00
2.116010226643509018e+00
2.445710916180121153e+00
2.194245103769186578e+00
2.060192057640005903e+00
2.350692853120322390e+00
2.187150601994230392e+00
2.001376352211417409e+00
2.088631378391333726e+00
2.126300068563984791e+00
2.056543952440583301e+00
2.095310620085560238e+00
2.040279366726764465e+00
2.323438508364324306e+00
2.527715867593509635e+00
2.099529346858133305e+00
2.080969824138648949e+00
2.271667230385384872e+00
2.032913533635491543e+00
2.062301512347486376e+00
2.293556722042633833e+00
2.129073668606281444e+00
2.525698535095048491e+00
2.417172928994541170e+00
2.224575621262350644e+00
2.066920344308403212e+00
2.635919933813122285e+00
2.284787366041416856e+00
2.148910765922822375e+00
2.449350207738833607e+00
2.139351928157934957e+00
2.572264741318081249e+00
2.166095016200206391e+00
2.641441107878618855e+00
2.221606573588940314e+00
2.267849817020099579e+00
2.267409927771992795e+00
2.077209438269157271e+00
2.439363152690747327e+00
2.145507041229833600e+00
2.260036524736841024e+00
2.305923636368527152e+00
2.232360031976910797e+00
2.296462492455248139e+00
2.324030677803803790e+00
2.082704517680996403e+00
2.206535549736100776e+00
2.187405061016219232e+00
2.272591835859531617e+00
2.687962611867123819e+00
2.615024229074741857e+00
2.115429250742610900e+00
2.231070311996258493e+00
2.364619192976610940e+00
2.189929802547205373e+00
2.144407987352093592e+00
2.039016445417130008e+00
2.245770657458962205e+00
2.035971520880858865e+00
2.133601847137015728e+00
2.163660408606137064e+00
2.077352183223811100e+00
2.142305902979213084e+00
2.405898216866434236e+00
2.543209712870740713e+00
2.322831670713038754e+00
2.325964014826898740e+00
2.194920076357910421e+00
2.399069612039624211e+00
2.061655872500711695e+00
2.126462996002025374e+00
2.350408097710159350e+00
2.292897924132761389e+00
2.216639683850271769e+00
2.226080521072610452e+00
2.081083695119037014e+00
2.873499599266714721e+00
2.110862504554979591e+00
2.079617238996515738e+00
2.889501971729717678e+00
2.518416245484233151e+00
2.336162007091554749e+00
2.461175050490213678e+00
2.091904881581065023e+00
2.103290657746021086e+00
2.140746735073901785e+00
2.247750683922280501e+00
2.224863954985103032e+00
2.008484162122135430e+00
2.103212017381423937e+00
2.271050016801683391e+00
2.310323208511344983e+00
2.562281308192500440e+00
2.094619352489103470e+00
2.110253528863314187e+00
2.135991030935988189e+00
2.267369187776600015e+00
2.290274822359132934e+00
2.065484833763651107e+00
2.066032981863393125e+00
2.177632811335452168e+00
2.171789977190261567e+00
2.146554416355548334e+00
2.076287657927821328e+00
2.112900550105946795e+00
2.193450615952617699e+00
2.113025887457053997e+00
2.140746735073901785e+00
2.013655947774517507e+00
2.166935119261840015e+00
2.119347511253478089e+00
2.087367246011705202e+00
2.107815699055035186e+00
2.069940858165872477e+00
2.208078139871305634e+00
2.185415337438097794e+00
2.606411157481862695e+00
2.177361721090236291e+00
2.039892800659226069e+00
2.036312271581274924e+00
2.161903412716651651e+00
2.928224686870112503e+00
2.061439659797862145e+00
2.463347909281263348e+00
2.288115234144308285e+00
2.283434262526193859e+00
2.081571566109237548e+00
2.189707552845931993e+00
2.429395662711943960e+00
2.291580124530665064e+00
2.050409235309223810e+00
2.197279358613393629e+00
2.217997161309816612e+00
2.309712720712301159e+00
2.281672460038554284e+00
2.281517251687755543e+00
2.381599588839078852e+00
2.030179621105966614e+00
2.089689434861874862e+00
2.209598728322941241e+00
2.140113739455059338e+00
2.722735024790601255e+00
2.289924841401821176e+00
2.203045158605557940e+00
2.418244778496601910e+00
2.229720662160175060e+00
2.193576160258146057e+00
2.097016565308260638e+00
2.170709543708460920e+00
2.091585489470664694e+00
2.440950453171099266e+00
2.250134993103639847e+00
2.232819203864637281e+00
2.208643434350239687e+00
2.156770142215905128e+00
2.036271021576714357e+00
2.278804158291880100e+00
2.211471399117874714e+00
2.196030757994518190e+00
2.209747978788040079e+00
2.192918637325045772e+00
2.072139616070214796e+00
2.011351356093454612e+00
2.828392522249708829e+00
2.605814244188153328e+00
2.125557255392317657e+00
2.387453178283335031e+00
2.297342028597090469e+00
2.167008909630567803e+00
2.231964524144659734e+00
2.326922090354319295e+00
2.028125714901120258e+00
2.186439142056876950e+00
2.133797500963285465e+00
2.110873336121205313e+00
2.091069087508222513e+00
2.203303913806273329e+00
2.212927889399539438e+00
2.133703508604095855e+00
2.190871889871761624e+00
2.488051427441491104e+00
2.096908842178139665e+00
2.584283933975211056e+00
2.223852937819556175e+00
2.096463678501435890e+00
2.225880996318917227e+00
2.110253528863314187e+00
2.310074235388499542e+00
2.069575921892299775e+00
2.209988197927437170e+00
2.119487680414601005e+00
2.617921394470260843e+00
2.741752150069031391e+00
2.086607113650745138e+00
2.164796255681200154e+00
2.105384918415647011e+00
2.315656674914696733e+00
2.070176218588754224e+00
2.395293056150223698e+00
2.039842806116086482e+00
2.207555297021259744e+00
2.064743175968144495e+00
2.115190663402823024e+00
2.098491474717680827e+00
2.386438554440183157e+00
2.761651290493178035e+00
2.485595572524811558e+00
2.118346643064111134e+00
2.311713922309258873e+00
2.102157961801178310e+00
2.161269064642807436e+00
2.461294814204478154e+00
2.160617942424387206e+00
2.273695327126443289e+00
2.024316185971687609e+00
2.253474188822683466e+00
2.133328359984969058e+00
2.551376613622175160e+00
2.294704102651391242e+00
2.231308837806130985e+00
2.086851917624438002e+00
2.299235625525554827e+00
2.181799408636763804e+00
2.315587748641669830e+00
2.022980506775065912e+00
2.316518755355096104e+00
2.487635492707861218e+00
2.214543426939649340e+00
2.296869292277599062e+00
2.106608736936016246e+00
2.206570542982313921e+00
2.278955078474384610e+00
2.484045045104144478e+00
2.064606749439303002e+00
2.404612435862968578e+00
2.220116647019422906e+00
2.246734014755463527e+00
2.031120462160316276e+00
2.154953739811609204e+00
2.404070444065463441e+00
2.087158250550805061e+00
2.397487002696113478e+00
2.080836218034267215e+00
2.397135270396189455e+00
2.076069439318638299e+00
2.201486786094917214e+00
2.086584829870438806e+00
2.227964889805691406e+00
2.339887841831472581e+00
2.271316482865871844e+00
2.020496717334193004e+00
2.401186513497220787e+00
2.412988377585211452e+00
2.324030677803803790e+00
2.769789604055434395e+00
2.450015173255133849e+00
2.188760525489015230e+00
2.312389932444109064e+00
2.156104136976503050e+00
2.218913026506760033e+00
2.384930649027150906e+00
2.095406196861291814e+00
2.270626672400334112e+00
2.279848968646468244e+00
2.077464401445256126e+00
2.372887086302104098e+00
2.112206293650336519e+00
2.029844798065423284e+00
2.005754037730510309e+00
2.065360125525566470e+00
2.225926698593684083e+00
2.223596740374384595e+00
2.070799840790199298e+00
2.260670101517961328e+00
2.040838059702759555e+00
2.079131610145049436e+00
2.080920229416142408e+00
2.344182879294688160e+00
2.138838623909872450e+00
2.486805282943745254e+00
2.067213227829108213e+00
2.471762203385137635e+00
2.188478925244833562e+00
1.975007343398938575e+00
2.239074486179933654e+00
2.048184906126090610e+00
2.234549040564110189e+00
2.118986611222773764e+00
2.307069546996203702e+00
2.243931449841646053e+00
2.178616938177130091e+00
2.966531186421699662e+00
2.229799031032842827e+00
2.119177395615603476e+00
2.364060061235390364e+00
2.182727406392076297e+00
2.407054496101077579e+00
1.994489333920260288e+00
2.209118351707633821e+00
2.905176172133361323e+00
2.048585725056196072e+00
2.031464929339125813e+00
2.283487887298479624e+00
2.185050657727371171e+00
2.214291651287108031e+00
2.112178097328206938e+00
2.297883549189042807e+00
2.895075734359509045e+00
2.178305304465853354e+00
2.400366039584966416e+00
2.274555674833459662e+00
2.030508387629621936e+00
2.208747701756452742e+00
2.056891291315033232e+00
2.126135326640556933e+00
2.315007572743112974e+00
2.249267446339940246e+00
2.278500620639047458e+00
2.717489003488569921e+00
2.280689461363096360e+00
2.154832922880598023e+00
2.363800259217475830e+00
2.166757443142731443e+00
2.200505465493409751e+00
2.383651290854074123e+00
2.419826648110989797e+00
2.124591918436530946e+00
2.252268276399325142e+00
2.025127640355906866e+00
2.052963978094620057e+00
2.759176434984086601e+00
2.225509179933757409e+00
2.086511876104551355e+00
2.105323507219775792e+00
2.473062300538392932e+00
2.561709198381955321e+00
2.101209324731653894e+00
2.498098961280764030e+00
1.998166169796130598e+00
2.469307508043111721e+00
2.288268088136497180e+00
2.034780781067407673e+00
2.277455834512703170e+00
2.099546963085128226e+00
2.508138459110590635e+00
2.433313295351870131e+00
2.105064473976475448e+00
2.224667408814240854e+00
2.533069897537818527e+00
2.309339336695267253e+00
2.145317138144963387e+00
2.259911912220694763e+00
2.446946220195942878e+00
2.024322450627463077e+00
2.597137651162086058e+00
2.237014893546798167e+00
2.145840798804862004e+00
2.237421735246907684e+00
2.029887961039211763e+00
2.024111113438579856e+00
2.410504706944928355e+00
2.439573857265392665e+00
2.116153846209128275e+00
2.335750225043109474e+00
2.034251822374092189e+00
2.077209438269157271e+00
2.400901594968872121e+00
2.349609746992067816e+00
2.050803168619987460e+00
2.187803455402284492e+00
2.126135326640556933e+00
2.188402734546060824e+00
2.079247029852244744e+00
2.180476593765009685e+00
3.172422497667489516e+00
2.411424355019260446e+00
2.448306751777906687e+00
2.720506495351050713e+00
2.089707880450074384e+00
2.328346150282446736e+00
2.310347441162474702e+00
2.050711999990917800e+00
2.315359570066126693e+00
2.544140417767944307e+00
2.119558046068430013e+00
2.438701233911792166e+00
2.442266353914484878e+00
2.061422193536092795e+00
2.576900812626710557e+00
2.350878831458200757e+00
2.582241374255354494e+00
2.098647915842609457e+00
2.128985888600756660e+00
2.103285309343160492e+00
2.128584208559306745e+00
2.219791994067536578e+00
2.181424476262100676e+00
2.052115185654503460e+00
2.148530157644274130e+00
2.188159149461653907e+00
2.347690401822160489e+00
2.138495657518261872e+00
2.073712685610940465e+00
2.436006675211154882e+00
2.233171504919443162e+00
2.292897924132761389e+00
2.117172268051304318e+00
2.729373952127587266e+00
2.336935598261189462e+00
2.045741087324617791e+00
2.151569582510253653e+00
2.071963353603767821e+00
2.314289378614425630e+00
2.229409287991365840e+00
2.326198800613549000e+00
2.187823739571026938e+00
2.668109277884148867e+00
2.306720624740115078e+00
2.118710860483072889e+00
2.077645339886839970e+00
2.152313822015266442e+00
2.106002555818868860e+00
2.125817739880111024e+00
2.508138459110590635e+00
2.395877419540425102e+00
2.361156292453931993e+00
2.262328256878376909e+00
2.583903246571926715e+00
2.263473469729560872e+00
2.115200290354741774e+00
2.040568100309588573e+00
2.071601154929336275e+00
2.141018564575007943e+00
2.273395632009773681e+00
2.007411034001616024e+00
2.236038826884910069e+00
2.617454436586837296e+00
2.178305304465853354e+00
2.396814255711872121e+00
2.143794029033034843e+00
2.498634362423771016e+00
2.249156949370296754e+00
2.256795783665439981e+00
2.136462073136495388e+00
2.502191893563308955e+00
2.127993698106397602e+00
2.042109077394242966e+00
2.185350393267262437e+00
2.272845095436641483e+00
2.120008662769817143e+00
2.128557257367797106e+00
2.578785891936753227e+00
2.120191156090919904e+00
2.217693473821420458e+00
2.002981051259147716e+00
2.032530122755047408e+00
2.516369441052165534e+00
2.087367246011705202e+00
2.185848628199337895e+00
2.148581876938045809e+00
2.756638305454658155e+00
2.072992850479656646e+00
2.290402859418059656e+00
2.181646931576167958e+00
2.436057741391594700e+00
2.289696720158457932e+00
2.081138982024275386e+00
2.082084981911066723e+00
2.501028927677513281e+00
2.096291933029698740e+00
2.144693109785755780e+00
2.207530079492377340e+00
2.059748588693983695e+00
2.025717872300808242e+00
2.147145338332784537e+00
2.134478956462668275e+00
2.501966024079141260e+00
2.036312271581274924e+00
2.564625096069632626e+00
2.538266098925145098e+00
2.073292404865077820e+00
2.089213981180797486e+00
2.113020235632247612e+00
2.232372888932821375e+00
1.993638206487934772e+00
2.124265528019184224e+00
2.030394201047805769e+00
2.105749391677814497e+00
2.273205588206179684e+00
2.188247378149056566e+00
2.349774322381936731e+00
2.126135326640556933e+00
2.313120336085134454e+00
2.090267645985192324e+00
2.200367636229072943e+00
2.557954846357483270e+00
2.466734835138921333e+00
2.370197086787419138e+00
2.198348090838704749e+00
2.524697720643741317e+00
2.087284199423340869e+00
2.305563184538077515e+00
2.396285610237625097e+00
2.086207895602976592e+00
2.097768649089106763e+00
2.089695184644523085e+00
2.621072719768662740e+00
2.359965100259095117e+00
2.080993389988279763e+00
2.007788958156138115e+00
2.150144419793194039e+00
2.093765602830737649e+00
2.125049921876185355e+00
2.185391056241126062e+00
2.032088884165495379e+00
2.230145271373049631e+00
2.397166669593589816e+00
2.116703651001899722e+00
2.026535374125648215e+00
2.241018329340269233e+00
2.051476638523876073e+00
2.094469603904525634e+00
2.281819304504798751e+00
2.186780154435958856e+00
2.114887217952045262e+00
2.453753010147612379e+00
2.605820612130692382e+00
2.537304907870603810e+00
1.989889930607574131e+00
2.127307287437592009e+00
2.316575649885093569e+00
2.102338634071073020e+00
2.197350992493328103e+00
2.163313936008442795e+00
2.117710881946993862e+00
2.139530338958699929e+00
2.132377275088765067e+00
2.346693445557251234e+00
2.160713480088818805e+00
2.203908201242508191e+00
2.613463562564344311e+00
2.269804322667082541e+00
2.477821310536600485e+00
2.249105760701377132e+00
2.424685712149241557e+00
2.410203757252079804e+00
2.489647312857501404e+00
2.267791991038395238e+00
2.087123109171880930e+00
2.040950805730409989e+00
2.069575921892299775e+00
2.115378122510484626e+00
2.218412079394724401e+00
2.206801944348392830e+00
2.043308390431514798e+00
2.109626857359333751e+00
2.017498517764888977e+00
2.135034110266619933e+00
2.205504663702257062e+00
2.200885345332586951e+00
2.329070447515765974e+00
2.139585174668299228e+00
2.142756955622432624e+00
2.084786368558912528e+00
2.216476799829060429e+00
2.064685867174250067e+00
2.166263855787913251e+00
2.367997695680826187e+00
2.146487139305747860e+00
2.233605258807546345e+00
2.200582775076644459e+00
2.384974561983342234e+00
2.627750315528257552e+00
2.160713480088818805e+00
2.169083269841217465e+00
2.219392747881558492e+00
2.307742573726088153e+00
2.109616638686653722e+00
2.011727800016200440e+00
2.109056851715547687e+00
2.253428675211443633e+00
1.991667991974453766e+00
2.274553509622402103e+00
2.060935497673305861e+00
2.091409367291461763e+00
2.037861086899446228e+00
2.151546707975157346e+00
2.480932771039348061e+00
2.230145271373049631e+00
2.096148112744386616e+00
2.231308837806130985e+00
2.144411383368618917e+00
2.186033190449179653e+00
2.137719037442711301e+00
2.263500292319134743e+00
2.222929971437207719e+00
2.097016565308260638e+00
2.105323507219775792e+00
2.133248640063322821e+00
2.156790236034564767e+00
2.059438305044209994e+00
2.431760954319958312e+00
2.328405166750638688e+00
2.203274332351440101e+00
2.125688653517538551e+00
2.181882035864322500e+00
2.046768189737122601e+00
2.248372279893047665e+00
2.089955162377762576e+00
2.213714651372620246e+00
2.222271719072683727e+00
2.104243143150345663e+00
2.278063140619333460e+00
2.286262794423695954e+00
2.016673299716083445e+00
2.547723872794242617e+00
2.351598005546453152e+00
2.038096435946064489e+00
2.256329656473079925e+00
2.082434518337981544e+00
2.247477141145601820e+00
2.801586324227939073e+00
2.165737303672550684e+00
2.037119841558970190e+00
2.183302307845031542e+00
2.181390490931349291e+00
2.157165854837209018e+00
2.204733632186483661e+00
2.189641337830457335e+00
1.975968159325918183e+00
2.240422827315540655e+00
2.343356602151802637e+00
2.409873904087057817e+00
2.397648949687502640e+00
2.230847638717218473e+00
2.309066260770503032e+00
2.195580229059746813e+00
2.340722140657980788e+00
2.085485835469525373e+00
2.226457470056231625e+00
1.975558490892324270e+00
2.278319703289076958e+00
2.193111260972189225e+00
2.291802049120172047e+00
2.470415970799356931e+00
2.633462555786005854e+00
2.175554993217616584e+00
2.400871108644843765e+00
2.077557026721550848e+00
2.080644792807953891e+00
2.119077431391560129e+00
2.334307389244391739e+00
2.068687529440141226e+00
2.286262794423695954e+00
2.115346819342349693e+00
2.490087022638473702e+00
2.103290657746021086e+00
2.372708541970080631e+00
2.226432201756852081e+00
2.399243562792265916e+00
2.468595101027577510e+00
2.334077347586340334e+00
2.317425374633983015e+00
2.224489948289359198e+00
2.234347276482711919e+00
2.107689351207817641e+00
2.136374838105763896e+00
2.222618443759531548e+00
2.198593057389813588e+00
2.177364699957352823e+00
2.284517136980526164e+00
2.015937951082354740e+00
2.384307938166262186e+00
2.443556378011242813e+00
2.114214163439091188e+00
2.085560013035993698e+00
2.143722494957972291e+00
2.677730588122673616e+00
2.390568200768495188e+00
2.173883842510308639e+00
2.360706019287853952e+00
2.044709946016045166e+00
2.527564775921769868e+00
2.469903374558049425e+00
2.308833041047757106e+00
2.129037530236228992e+00
2.071215497943919015e+00
2.174575944340847222e+00
2.222926873065160347e+00
2.224965436789346551e+00
2.524624409752703968e+00
2.327589897124076046e+00
2.137191599301234035e+00
2.462017249268329433e+00
2.262259984213442099e+00
2.040223377705910224e+00
2.532078450242139400e+00
2.089385543526829814e+00
2.027568710118063056e+00
2.619863245047252764e+00
2.018684181580058468e+00
2.158298303239543969e+00
2.287448731043799643e+00
2.101359395153123977e+00
2.399204384831184811e+00
2.015350689204534973e+00
2.113025887457053997e+00
2.142745101173665567e+00
2.190311661833470147e+00
2.421009920347004130e+00
2.480472450650952787e+00
2.524697720643741317e+00
2.072368665274874289e+00
2.186446150789287390e+00
2.120666489255947251e+00
2.110371629240352931e+00
2.096354300080399469e+00
2.117855524442981530e+00
